gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,che,dlc,ebit,lct,revt,costat,mkvalt,gsector
140027,20051231,2005,INDL,C,D,STD,HYDL,USD,450.5620,173.2290,0.0000,104.9560,63.3770,376.7240,I,1481.2412,10
140027,20061231,2006,INDL,C,D,STD,HYDL,USD,510.0310,113.6820,0.0000,132.2120,187.5550,503.0480,I,1605.6073,10
140033,20061231,2006,INDL,C,D,STD,GEN.3,USD,11536.0000,1377.0000,142.0000,1131.0000,3259.0000,3103.0000,I,8082.4567,55
140033,20071231,2007,INDL,C,D,STD,GEN.3,USD,9452.0000,5265.0000,142.0000,73.0000,859.0000,2019.0000,I,8646.2318,55
140033,20081231,2008,INDL,C,D,STD,GEN.3,USD,10688.0000,2035.0000,46.0000,1341.0000,3784.0000,3188.0000,I,2729.1492,55
140033,20091231,2009,INDL,C,D,STD,GEN.3,USD,9567.0000,2173.0000,75.0000,703.0000,2362.0000,2309.0000,I,2213.3407,55
140033,20101231,2010,INDL,C,D,STD,GEN.3,USD,15274.0000,4236.0000,2058.0000,-215.0000,4682.0000,2270.0000,I,2936.9690,55
140033,20111231,2011,INDL,C,D,STD,GEN.3,USD,12269.0000,2090.0000,10.0000,332.0000,1944.0000,3614.0000,I,2014.1187,55
140073,20131231,2013,INDL,C,D,STD,ITGR,USD,890.7030,35.4650,0.0000,77.1290,91.8020,663.9450,A,1080.4735,35
140073,20141231,2014,INDL,C,D,STD,ITGR,USD,956.0090,76.8240,11.2500,90.9510,108.6610,687.7870,A,1236.0003,35
140073,20151231,2015,INDL,C,D,STD,ITGR,USD,2982.1360,82.4780,29.0000,102.5960,213.8400,800.4140,A,1606.5525,35
140073,20171231,2017,INDL,C,D,STD,ITGR,USD,2848.3450,44.0960,30.4690,174.1930,209.0030,1461.9210,A,1443.7563,35
140073,20181231,2018,INDL,C,D,STD,ITGR,USD,2326.6810,25.5690,37.5000,171.1060,164.5700,1215.0120,A,2476.3910,35
140073,20191231,2019,INDL,C,D,STD,ITGR,USD,2353.0930,13.5350,45.0070,169.7860,179.0780,1258.0940,A,2630.0610,35
140261,20030831,2003,INDL,C,D,STD,UOPX,USD,416.6570,251.7000,0.0000,178.4560,131.0270,529.5800,I,1061.8368,20
140541,20030630,2003,INDL,C,D,STD,TPR,USD,617.6520,229.1760,26.5510,242.2780,161.4610,953.2260,A,4551.4090,25
140541,20040630,2004,INDL,C,D,STD,TPR,USD,1028.6580,434.4430,1.8140,441.8080,181.9380,1321.1060,A,8568.8374,25
140541,20050630,2005,INDL,C,D,STD,TPR,USD,1347.1320,383.0510,12.4420,619.1660,265.7800,1710.4230,A,12703.8951,25
140541,20060630,2006,INDL,C,D,STD,TPR,USD,1626.5200,537.5650,0.1700,762.5790,341.8240,2111.5010,A,11057.9469,25
140541,20070630,2007,INDL,C,D,STD,TPR,USD,2449.5120,1185.8160,0.2350,993.3970,407.9960,2612.4560,A,17653.7702,25
140541,20080630,2008,INDL,C,D,STD,TPR,USD,2273.8440,698.9050,0.2850,1179.2290,450.9410,3180.7570,A,9724.7335,25
140541,20090630,2009,INDL,C,D,STD,TPR,USD,2564.3360,800.3620,8.0040,1000.2780,459.6520,3230.4680,A,8548.0013,25
140541,20100630,2010,INDL,C,D,STD,TPR,USD,2467.1150,696.3980,0.7420,1150.1710,529.0360,3607.6360,A,10850.4889,25
140541,20110630,2011,INDL,C,D,STD,TPR,USD,2635.1160,702.0380,0.7950,1330.6020,593.0170,4158.5070,A,18444.7640,25
140541,20120630,2012,INDL,C,D,STD,TPR,USD,3104.3210,917.2150,22.3750,1551.1980,718.1600,4763.1800,A,16673.7006,25
140541,20130630,2013,INDL,C,D,STD,TPR,USD,3531.8970,1134.8910,0.5000,1577.7430,722.5100,5075.3900,A,16093.7852,25
140541,20140630,2014,INDL,C,D,STD,TPR,USD,3663.1310,868.6260,140.4850,1254.2640,813.1180,4806.2260,A,9380.4026,25
140541,20150630,2015,INDL,C,D,STD,TPR,USD,4666.9000,1525.8000,11.3000,788.5000,834.7000,4191.6000,A,9573.1260,25
140541,20160630,2016,INDL,C,D,STD,TPR,USD,4892.7000,1319.4000,15.0000,776.6000,826.7000,4491.8000,A,11346.0900,25
140541,20170630,2017,INDL,C,D,STD,TPR,USD,5831.6000,3083.6000,0.0000,812.6000,753.8000,4488.3000,A,13345.1460,25
140541,20180630,2018,INDL,C,D,STD,TPR,USD,6678.3000,1250.0000,0.7000,991.9000,938.2000,5880.0000,A,13452.4800,25
140541,20190630,2019,INDL,C,D,STD,TPR,USD,6877.3000,1233.8000,0.8000,908.5000,918.0000,6027.1000,A,9100.1640,25
140569,20061231,2006,INDL,C,D,STD,WHQA,USD,825.2740,36.3290,0.0000,194.9580,124.8860,894.7540,I,1468.3930,10
140569,20071231,2007,INDL,C,D,STD,WHQA,USD,1007.0300,23.0760,0.0000,242.5590,116.8150,1127.0070,I,1725.5908,10
140759,20041231,2004,INDL,C,D,STD,XXIA,USD,236.3090,98.1400,0.0000,22.3820,25.9720,116.9780,I,1049.9358,45
140759,20101231,2010,INDL,C,D,STD,XXIA,USD,589.8830,227.7780,0.0000,12.2240,82.8550,276.8150,I,1134.5461,45
140759,20121231,2012,INDL,C,D,STD,XXIA,USD,819.2490,174.3590,0.0000,42.3480,130.7350,413.4340,I,1258.6595,45
140759,20131231,2013,INDL,C,D,STD,XXIA,USD,894.4640,85.6960,0.0000,22.4110,161.9760,467.2560,I,1022.8602,45
140759,20151231,2015,INDL,C,D,STD,XXIA,USD,779.8770,66.9760,3.0450,29.6390,196.8560,516.9370,I,1004.4062,45
140759,20161231,2016,INDL,C,D,STD,XXIA,USD,757.5670,143.0100,5.0480,20.5410,169.9390,484.8450,I,1329.9244,45
140760,20021231,2002,INDL,C,D,STD,MON,USD,8890.0000,678.0000,393.0000,443.0000,1810.0000,4673.0000,I,5032.2003,15
140760,20030831,2003,INDL,C,D,STD,MON,USD,9461.0000,511.0000,269.0000,695.0000,1944.0000,4936.0000,I,6753.5285,15
140760,20040831,2004,INDL,C,D,STD,MON,USD,9164.0000,1337.0000,433.0000,837.0000,1894.0000,5457.0000,I,9677.5158,15
140760,20050831,2005,INDL,C,D,STD,MON,USD,10579.0000,675.0000,282.0000,1015.0000,2159.0000,6294.0000,I,17121.3134,15
140760,20060831,2006,INDL,C,D,STD,MON,USD,11728.0000,1482.0000,28.0000,1175.0000,2279.0000,7344.0000,I,25768.3169,15
140760,20070831,2007,INDL,C,D,STD,MON,USD,12983.0000,866.0000,270.0000,1629.0000,3075.0000,8563.0000,I,38050.7717,15
140760,20080831,2008,INDL,C,D,STD,MON,USD,17991.0000,1745.0000,24.0000,2885.0000,4439.0000,11365.0000,I,62676.7503,15
140760,20090831,2009,INDL,C,D,STD,MON,USD,17877.0000,1956.0000,79.0000,3613.0000,3756.0000,11724.0000,I,45748.7392,15
140760,20100831,2010,INDL,C,D,STD,MON,USD,17852.0000,1485.0000,241.0000,1927.0000,3556.0000,10483.0000,I,28450.7964,15
140760,20110831,2011,INDL,C,D,STD,MON,USD,19844.0000,2874.0000,678.0000,2505.0000,4729.0000,11822.0000,I,36898.0222,15
140760,20120831,2012,INDL,C,D,STD,MON,USD,20224.0000,3585.0000,36.0000,3139.0000,4221.0000,13504.0000,I,46549.3191,15
140760,20130831,2013,INDL,C,D,STD,MON,USD,20664.0000,3922.0000,51.0000,3572.0000,4336.0000,14861.0000,I,51786.7467,15
140760,20140831,2014,INDL,C,D,STD,MON,USD,21981.0000,2407.0000,233.0000,4109.0000,5112.0000,15855.0000,I,56120.4347,15
140760,20150831,2015,INDL,C,D,STD,MON,USD,21920.0000,3748.0000,615.0000,4183.0000,5177.0000,15001.0000,I,45690.8256,15
140760,20160831,2016,INDL,C,D,STD,MON,USD,19736.0000,1736.0000,1587.0000,3009.0000,6729.0000,13502.0000,I,46625.1675,15
140760,20170831,2017,INDL,C,D,STD,MON,USD,21333.0000,1864.0000,870.0000,3419.0000,6398.0000,14640.0000,I,51518.5416,15
140800,20021231,2002,INDL,C,D,STD,WRC.1,USD,2233.5410,42.7610,0.0000,12.5300,155.5970,427.9840,I,1389.2320,10
140800,20031231,2003,INDL,C,D,STD,WRC.1,USD,2617.2630,73.6580,0.0000,149.0670,256.7250,714.9700,I,2016.5354,10
140902,20031231,2003,INDL,C,D,STD,NIHD,USD,1128.4360,405.4060,1.4660,167.5060,253.1610,938.6870,A,1713.5794,50
140902,20041231,2004,INDL,C,D,STD,NIHD,USD,1491.2800,369.3850,2.0480,250.3630,368.6550,1279.9080,A,3313.4810,50
140902,20051231,2005,INDL,C,D,STD,NIHD,USD,2620.9640,884.9070,24.1120,354.6290,489.0290,1745.8390,A,6645.8246,50
140902,20061231,2006,INDL,C,D,STD,NIHD,USD,3297.6780,708.5910,23.2940,459.7690,569.1010,2371.3400,A,10427.2942,50
140902,20071231,2007,INDL,C,D,STD,NIHD,USD,5436.7360,1611.9290,70.4480,619.0840,754.2700,3296.2950,A,8210.0512,50
140902,20081231,2008,INDL,C,D,STD,NIHD,USD,5088.1200,1325.2530,99.0540,767.9410,811.1990,4269.3800,A,3013.9168,50
140902,20091231,2009,INDL,C,D,STD,NIHD,USD,7554.6930,2630.0530,564.5440,676.8770,1529.6970,4300.7990,A,5598.7934,50
140902,20101231,2010,INDL,C,D,STD,NIHD,USD,8190.6870,2393.1400,446.9950,877.4130,1732.9680,5409.1160,A,7577.0603,50
140902,20111231,2011,INDL,C,D,STD,NIHD,USD,9822.1360,2674.2410,573.4650,931.5520,2119.2260,6489.7460,A,3646.0701,50
140902,20121231,2012,INDL,C,D,STD,NIHD,USD,9223.0780,1588.3250,97.2440,207.0800,1760.0250,5874.9630,A,1223.8859,50
140904,20071231,2007,INDL,C,D,STD,ESLRQ,USD,553.2550,140.7030,0.0000,-25.5780,69.9620,69.8660,I,1765.9093,45
140905,20131231,2013,INDL,C,D,STD,EPL,USD,1857.8310,8.8120,0.0000,198.6170,271.7930,693.0380,I,1114.2645,10
140977,20031231,2003,INDL,C,D,STD,RRI.3,USD,13308.2590,397.2720,430.6850,672.4660,1998.4090,11000.3190,I,2168.1971,55
140977,20041231,2004,INDL,C,D,STD,RRI.3,USD,12146.8650,122.2230,618.8540,126.4570,2070.0150,8735.5380,I,4090.6866,55
140977,20051231,2005,INDL,C,D,STD,RRI.3,USD,13568.8060,115.3030,789.3250,46.8770,3406.2300,9711.9950,I,3146.5680,55
140977,20061231,2006,INDL,C,D,STD,RRI.3,USD,10567.1330,488.8890,355.2640,11.1920,2693.2430,10877.3850,I,4797.6228,55
140977,20071231,2007,INDL,C,D,STD,RRI.3,USD,9456.5300,758.2130,52.5460,897.5530,1603.1840,11208.7240,I,9041.7792,55
140977,20081231,2008,INDL,C,D,STD,RRI.3,USD,10635.1530,1111.8620,12.5170,-317.0600,2945.1780,12553.2100,I,2021.9191,55
140977,20091231,2009,INDL,C,D,STD,RRI.3,USD,7460.6940,967.5330,404.5050,-202.6860,929.9630,1824.8390,I,2017.9359,55
140988,20141231,2014,INDL,C,D,STD,TNET,USD,2347.7640,218.3290,20.7380,86.7910,1768.7610,2193.5310,A,2183.6881,20
140988,20151231,2015,INDL,C,D,STD,TNET,USD,2098.2300,277.4710,35.3260,78.3170,1458.0920,2659.2880,A,1361.6789,20
140988,20161231,2016,INDL,C,D,STD,TNET,USD,2095.1430,330.6880,36.5590,123.9580,1378.5830,3060.3130,A,1768.1899,20
140988,20171231,2017,INDL,C,D,STD,TNET,USD,2593.0000,521.0000,40.0000,217.0000,1757.0000,3275.0000,A,3095.7301,20
140988,20181231,2018,INDL,C,D,STD,TNET,USD,2435.0000,1224.0000,22.0000,251.0000,1425.0000,3503.0000,A,2961.5442,20
140988,20191231,2019,INDL,C,D,STD,TNET,USD,2748.0000,1461.0000,39.0000,268.0000,1643.0000,3856.0000,A,3909.7697,20
141001,20040131,2003,INDL,C,D,STD,UTIW,USD,703.3410,156.6870,21.9000,59.0710,302.0920,1502.8750,I,1274.6253,20
141001,20050131,2004,INDL,C,D,STD,UTIW,USD,1044.6670,178.1320,98.9700,95.4510,531.1840,2259.7930,I,2133.6958,20
141001,20060131,2005,INDL,C,D,STD,UTIW,USD,1221.5380,246.5100,105.8070,98.7680,650.0100,2785.5750,I,3323.7113,20
141001,20070131,2006,INDL,C,D,STD,UTIW,USD,1659.8700,278.4080,95.4150,158.5950,718.2770,3561.3650,I,2998.4432,20
141001,20080131,2007,INDL,C,D,STD,UTIW,USD,2074.6760,289.1410,174.1460,161.5540,1008.8560,4379.0100,I,1859.0605,20
141001,20090131,2008,INDL,C,D,STD,UTIW,USD,1648.6860,256.8690,159.4210,142.1380,765.6100,4543.7170,I,1094.9259,20
141001,20100131,2009,INDL,C,D,STD,UTIW,USD,1937.0460,350.7840,195.4510,80.0260,932.4010,3567.5220,I,1385.3707,20
141001,20110131,2010,INDL,C,D,STD,UTIW,USD,2112.7050,326.7950,228.4340,122.7160,1063.7230,4549.7730,I,2233.1868,20
141001,20120131,2011,INDL,C,D,STD,UTIW,USD,2255.6490,321.7610,112.8020,148.9800,986.4720,4914.2210,I,1531.1983,20
141001,20130131,2012,INDL,C,D,STD,UTIW,USD,2074.0570,237.2760,97.3820,84.3950,895.0710,4607.5210,I,1532.7965,20
141001,20140131,2013,INDL,C,D,STD,UTIW,USD,2082.0620,204.3840,284.1130,19.4500,1060.1910,4440.8800,I,1641.5125,20
141001,20150131,2014,INDL,C,D,STD,UTIW,USD,1973.9520,240.9000,96.9890,-64.6550,816.6110,4179.7750,I,1252.7005,20
141197,20150630,2015,INDL,C,D,STD,ARRY.1,USD,198.2070,178.3260,0.0000,1.6520,42.4240,131.9190,I,1024.5915,35
141197,20170630,2017,INDL,C,D,STD,ARRY.1,USD,279.1450,234.3230,0.0000,-102.0780,69.5510,150.8520,I,1433.8480,35
141197,20180630,2018,INDL,C,D,STD,ARRY.1,USD,460.3640,412.4870,18.3990,-127.4270,95.9310,173.7680,I,3545.4462,35
141277,20141231,2014,INDL,C,D,STD,EXAS,USD,311.6240,282.7560,0.3600,-100.5390,17.5210,1.7980,A,2431.8974,35
141277,20161231,2016,INDL,C,D,STD,EXAS,USD,377.0400,311.1000,0.1740,-169.0160,30.6920,99.3760,A,1472.7530,35
141277,20171231,2017,INDL,C,D,STD,EXAS,USD,598.5600,424.7150,0.1820,-118.3100,68.1240,265.9890,A,6330.9124,35
141277,20181231,2018,INDL,C,D,STD,EXAS,USD,1524.0220,1124.1820,0.0080,-159.4710,136.5900,454.4620,A,7773.4783,35
141277,20191231,2019,INDL,C,D,STD,EXAS,USD,3505.7680,323.6550,8.7250,-170.9460,236.4940,876.2930,A,13652.4525,35
141321,20040930,2004,INDL,C,D,STD,SYD.1,USD,646.5580,40.6020,0.8820,114.3490,93.2920,573.9760,I,1167.0248,35
141321,20050930,2005,INDL,C,D,STD,SYD.1,USD,750.4180,58.5720,0.7330,129.0550,92.4940,649.6660,I,1679.6241,35
141359,20060531,2005,INDL,C,D,STD,RGP,USD,398.6110,125.4390,0.0000,95.3350,66.6140,633.8430,A,1231.0890,20
141359,20070531,2006,INDL,C,D,STD,RGP,USD,464.4610,176.0950,0.0000,89.3440,87.6830,735.8910,A,1541.2860,20
141363,20031231,2003,INDL,C,D,STD,NS,USD,827.5570,15.7450,0.9350,83.0370,31.3700,181.4500,A,1146.7506,10
141363,20041231,2004,INDL,C,D,STD,NS,USD,857.5070,16.1470,0.9900,98.0240,33.6090,220.7920,A,1369.3266,10
141363,20051231,2005,INDL,C,D,STD,NS,USD,3366.9920,36.0540,1.0460,153.6940,205.5880,659.5570,A,2422.8338,10
141363,20061231,2006,INDL,C,D,STD,NS,USD,3482.8660,68.8380,0.6470,211.3120,156.7350,1135.6740,A,2610.5937,10
141363,20071231,2007,INDL,C,D,STD,NS,USD,3783.0870,89.8380,0.6630,192.5990,242.4850,1475.0140,A,2633.5530,10
141363,20081231,2008,INDL,C,D,STD,NS,USD,4459.5970,45.3750,22.8330,310.0730,252.0240,4828.7700,A,2236.1687,10
141363,20091231,2009,INDL,C,D,STD,NS,USD,4774.6730,62.0060,20.7700,273.3160,338.7540,3855.8710,A,3377.2350,10
141363,20101231,2010,INDL,C,D,STD,NS,USD,5386.3930,181.1210,0.8320,302.5570,393.2290,4403.0610,A,4489.1723,10
141363,20111231,2011,INDL,C,D,STD,NS,USD,5881.1900,17.4970,364.9590,313.9940,943.8000,6575.2550,A,4009.0350,10
141363,20121231,2012,INDL,C,D,STD,NS,USD,5613.0890,98.8290,286.4220,226.2650,845.9710,5955.6760,A,3308.5973,10
141363,20131231,2013,INDL,C,D,STD,NS,USD,5032.1860,110.0590,0.0000,277.3320,392.5720,3463.7320,A,3971.4071,10
141363,20141231,2014,INDL,C,D,STD,NS,USD,4918.7960,87.9120,77.0000,346.9010,365.1920,3075.1180,A,4497.9165,10
141363,20151231,2015,INDL,C,D,STD,NS,USD,5149.2620,118.8620,84.0000,390.7040,332.2130,2084.0400,A,3123.2286,10
141363,20161231,2016,INDL,C,D,STD,NS,USD,5030.5450,35.9420,54.0000,359.1090,289.3960,1756.6820,A,3915.0768,10
141363,20171231,2017,INDL,C,D,STD,NS,USD,6535.2330,24.5920,384.9900,334.1690,651.5060,1814.0190,A,2790.6512,10
141363,20181231,2018,INDL,C,D,STD,NS,USD,6349.1400,13.6440,18.5000,363.5630,323.4350,1961.7570,A,2244.2193,10
141363,20191231,2019,INDL,C,D,STD,NS,USD,6185.9920,16.1920,472.8290,390.9160,731.5630,1498.0210,A,2805.4488,10
141382,20031231,2003,INDL,C,D,STD,SEM.4,USD,1078.9980,165.5070,21.6940,150.2140,296.6860,1396.7730,I,1664.1253,35
141384,20071231,2007,INDL,C,D,STD,ALGN,USD,222.7610,127.9110,0.0000,32.0590,61.4590,284.3320,A,1144.9486,35
141384,20091231,2009,INDL,C,D,STD,ALGN,USD,355.2400,186.4650,0.0000,41.6450,81.2430,312.3330,A,1328.8018,35
141384,20101231,2010,INDL,C,D,STD,ALGN,USD,476.9430,303.2790,0.0000,84.3190,92.9740,372.8280,A,1492.6606,35
141384,20111231,2011,INDL,C,D,STD,ALGN,USD,649.2640,252.0960,0.0000,100.3900,148.1170,479.7410,A,1868.9606,35
141384,20121231,2012,INDL,C,D,STD,ALGN,USD,756.3120,336.4460,0.0000,124.2340,155.7710,560.0410,A,2236.9553,35
141384,20131231,2013,INDL,C,D,STD,ALGN,USD,832.1470,369.9930,0.0000,161.2250,175.3380,660.2060,A,4604.5126,35
141384,20141231,2014,INDL,C,D,STD,ALGN,USD,987.9970,454.6580,0.0000,193.5760,201.8110,761.6530,A,4484.2616,35
141384,20151231,2015,INDL,C,D,STD,ALGN,USD,1158.6330,527.2950,0.0000,181.8340,271.6720,845.4860,A,5235.0750,35
141384,20161231,2016,INDL,C,D,STD,ALGN,USD,1396.1510,640.2560,0.0000,248.9210,354.3350,1079.8740,A,7647.4299,35
141384,20171231,2017,INDL,C,D,STD,ALGN,USD,1777.8560,721.5420,0.0000,353.6110,497.8160,1473.4130,A,17784.0876,35
141384,20181231,2018,INDL,C,D,STD,ALGN,USD,2052.4580,735.3590,0.0000,466.5640,692.0730,1966.4920,A,16707.9065,35
141384,20191231,2019,INDL,C,D,STD,ALGN,USD,2500.7020,868.6270,15.7370,514.4830,970.9700,2406.7960,A,21885.9443,35
141400,20031231,2003,INDL,C,D,STD,MEE,USD,2376.7380,88.7530,3.7140,-35.8340,259.2740,1535.1320,I,1570.5664,10
141400,20041231,2004,INDL,C,D,STD,MEE,USD,2650.9050,122.5310,20.3330,46.1890,332.3020,1766.6440,I,2671.2635,10
141400,20051231,2005,INDL,C,D,STD,MEE,USD,2986.4120,319.4180,10.6800,112.3310,373.7300,2120.1600,I,3103.0678,10
141400,20061231,2006,INDL,C,D,STD,MEE,USD,2740.6960,239.2450,2.5830,92.7060,354.5370,2189.8540,I,1883.1632,10
141400,20071231,2007,INDL,C,D,STD,MEE,USD,2860.6710,365.2200,1.8750,150.9790,367.8620,2406.8230,I,2857.9980,10
141400,20081231,2008,INDL,C,D,STD,MEE,USD,3675.8360,646.3800,1.9760,410.5730,504.1530,2989.7890,I,1178.3279,10
141400,20091231,2009,INDL,C,D,STD,MEE,USD,3799.6710,676.6260,23.5310,189.5270,444.9350,2691.1590,I,3621.8501,10
141400,20101231,2010,INDL,C,D,STD,MEE,USD,4610.9820,327.1790,12.3270,-7.6970,663.0650,3010.8640,I,5452.7178,10
141459,20021231,2002,INDL,C,D,STD,GRMN,USD,698.1150,330.1040,0.0000,177.4400,73.4050,465.1440,A,3162.0560,25
141459,20031231,2003,INDL,C,D,STD,GRMN,USD,856.9450,327.4560,0.0000,227.0000,104.4340,572.9890,A,5892.8837,25
141459,20041231,2004,INDL,C,D,STD,GRMN,USD,1117.3910,314.2760,0.0000,270.6680,176.2670,762.5490,A,6590.6147,25
141459,20051231,2005,INDL,C,D,STD,GRMN,USD,1362.2350,366.4020,0.0000,338.1700,195.4850,1027.7730,A,7170.2455,25
141459,20061231,2006,INDL,C,D,STD,GRMN,USD,1897.0200,410.3540,0.0000,554.5590,337.6820,1774.0000,A,12028.0147,25
141459,20071231,2007,INDL,C,D,STD,GRMN,USD,3291.4600,745.2400,0.0000,907.3510,801.8830,3180.3190,A,21047.0600,25
141459,20081231,2008,INDL,C,D,STD,GRMN,USD,2924.5810,709.2210,0.0000,862.0170,479.1760,3494.0770,A,3840.9587,25
141459,20091231,2009,INDL,C,D,STD,GRMN,USD,3825.8740,1111.1640,0.0000,786.0100,683.6680,2946.4400,A,6148.4118,25
141459,20101231,2010,INDL,C,D,STD,GRMN,USD,3988.6880,1285.3540,0.0000,636.6760,669.0370,2689.9110,A,6023.1544,25
141459,20111231,2011,INDL,C,D,STD,GRMN,USD,4471.3380,1398.3130,0.0000,557.6900,858.2790,2758.5690,A,7749.5340,25
141459,20121231,2012,INDL,C,D,STD,GRMN,USD,4819.1240,1384.2630,0.0000,596.1600,909.0260,2715.6750,A,7970.3740,25
141459,20131231,2013,INDL,C,D,STD,GRMN,USD,4879.6030,1329.0110,0.0000,574.0320,905.3040,2631.8510,A,9013.9785,25
141459,20141231,2014,INDL,C,D,STD,GRMN,USD,4693.3030,1364.2570,0.0000,690.6260,1033.2610,2870.6580,A,10133.5865,25
141459,20151231,2015,INDL,C,D,STD,GRMN,USD,4499.3910,1048.2310,0.0000,549.5810,865.9980,2820.2700,A,7051.9667,25
141459,20161231,2016,INDL,C,D,STD,GRMN,USD,4525.1330,1113.8350,0.0000,623.9090,782.7350,3018.6650,A,9143.5169,25
141459,20171231,2017,INDL,C,D,STD,GRMN,USD,5010.2600,1053.1750,0.0000,668.8600,828.6560,3087.0040,A,11210.4187,25
141459,20181231,2018,INDL,C,D,STD,GRMN,USD,5382.8580,1384.7210,0.0000,778.3430,921.3130,3347.4440,A,11996.6705,25
141459,20191231,2019,INDL,C,D,STD,GRMN,USD,6166.7990,1404.0300,14.7620,945.5860,1035.9330,3757.5050,A,18603.3262,25
141460,20091231,2009,INDL,C,D,STD,SGEN,USD,388.3330,260.8050,0.0000,-84.8570,104.4980,51.9650,A,1021.6286,35
141460,20101231,2010,INDL,C,D,STD,SGEN,USD,329.9360,281.8090,0.0000,-68.1980,54.8210,107.4700,A,1519.0247,35
141460,20111231,2011,INDL,C,D,STD,SGEN,USD,425.2160,330.6960,0.0000,-144.3920,91.1400,94.7780,A,1939.3244,35
141460,20121231,2012,INDL,C,D,STD,SGEN,USD,471.4220,364.2580,0.0000,-57.2540,100.5770,210.8120,A,2773.6807,35
141460,20131231,2013,INDL,C,D,STD,SGEN,USD,483.8980,374.2670,0.0000,-62.8610,99.1980,269.2640,A,4891.1124,35
141460,20141231,2014,INDL,C,D,STD,SGEN,USD,458.9650,313.4130,0.0000,-77.3630,125.8930,286.7580,A,3983.2525,35
141460,20151231,2015,INDL,C,D,STD,SGEN,USD,895.0950,649.6510,0.0000,-120.9500,134.2660,336.8020,A,6268.5691,35
141460,20161231,2016,INDL,C,D,STD,SGEN,USD,838.3960,588.9860,0.0000,-142.7250,148.5160,418.1470,A,7503.5246,35
141460,20171231,2017,INDL,C,D,STD,SGEN,USD,877.9490,413.1710,0.0000,-195.8010,167.1290,482.2500,A,7725.1325,35
141460,20181231,2018,INDL,C,D,STD,SGEN,USD,1503.3290,410.6720,0.0000,-233.3980,225.0720,654.7000,A,9080.4449,35
141460,20191231,2019,INDL,C,D,STD,SGEN,USD,2205.8660,811.0550,9.4450,-220.5450,259.3570,916.7130,A,19652.0344,35
141462,20041231,2004,INDL,C,D,STD,GNRT,USD,1427.2610,46.9210,40.0000,354.2920,84.1200,701.2910,I,1513.9452,10
141462,20051231,2005,INDL,C,D,STD,GNRT,USD,1149.1260,96.9760,0.0000,202.7080,32.9060,567.9010,I,1409.0016,10
141462,20061231,2006,INDL,C,D,STD,GNRT,USD,843.6900,107.4600,0.0000,110.9300,27.1470,325.9840,I,1152.0854,10
141496,20171231,2017,INDL,C,D,STD,DVAX,USD,218.7850,191.8540,0.0000,-93.2220,18.5930,0.3270,A,1150.6671,35
141720,20040831,2004,INDL,C,D,STD,ETP,USD,2326.6820,84.2090,45.5070,120.0210,397.4600,2482.2540,I,1932.9694,10
141720,20050831,2005,INDL,C,D,STD,ETP,USD,4426.9060,28.3660,56.3750,312.0510,1250.8740,6168.7980,I,3953.8611,10
141720,20060831,2006,INDL,C,D,STD,ETP,USD,5455.0130,28.8580,40.5780,642.8710,1016.4900,7859.0960,I,5278.3561,10
141720,20070831,2007,INDL,C,D,STD,ETP,USD,7708.4280,71.8040,47.0310,829.6520,924.2170,6792.0370,I,7128.4912,10
141720,20081231,2008,INDL,C,D,STD,ETP,USD,10627.4890,97.8170,45.1980,1128.9380,1150.5470,9293.8680,I,5172.9890,10
141720,20091231,2009,INDL,C,D,STD,ETP,USD,11734.9720,74.2380,40.8870,1127.6070,823.5390,5417.2950,I,8061.9968,10
141720,20101231,2010,INDL,C,D,STD,ETP,USD,12149.9920,51.5720,35.2650,1058.1710,842.4500,5884.8270,I,10012.2977,10
141720,20111231,2011,INDL,C,D,STD,ETP,USD,15518.6160,108.0450,424.1170,1244.8070,1585.1690,6850.4400,I,10337.7078,10
141720,20121231,2012,INDL,C,D,STD,ETP,USD,43230.0000,311.0000,609.0000,1394.0000,5548.0000,15129.0000,I,12942.7940,10
141720,20131231,2013,INDL,C,D,STD,ETP,USD,43702.0000,549.0000,637.0000,2230.0000,6067.0000,44119.0000,I,19111.5385,10
141720,20141231,2014,INDL,C,D,STD,ETP,USD,48221.0000,639.0000,1008.0000,2475.0000,6040.0000,48698.0000,I,23108.1500,10
141720,20151231,2015,INDL,C,D,STD,ETP,USD,65173.0000,527.0000,126.0000,2640.0000,4121.0000,32442.0000,I,17055.4396,10
141720,20161231,2016,INDL,C,D,STD,ETP,USD,70191.0000,360.0000,1189.0000,2615.0000,6203.0000,21827.0000,I,18974.6089,10
141720,20171231,2017,INDL,C,D,STD,ETP,USD,77965.0000,306.0000,407.0000,3317.0000,6994.0000,29054.0000,I,20860.9050,10
141845,20030930,2003,INDL,C,D,STD,AGR.3,USD,2388.0000,765.0000,195.0000,-104.0000,1022.0000,1839.0000,I,5034.3349,45
141845,20040930,2004,INDL,C,D,STD,AGR.3,USD,2272.0000,797.0000,147.0000,98.0000,866.0000,1912.0000,I,1783.2122,45
141845,20050930,2005,INDL,C,D,STD,AGR.3,USD,1881.0000,704.0000,0.0000,-38.0000,488.0000,1676.0000,I,1890.7475,45
141845,20060930,2006,INDL,C,D,STD,AGR.3,USD,1497.0000,407.0000,0.0000,87.0000,375.0000,1570.0000,I,2483.7847,45
